Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-02 21:11:08.117454,"(81.45, 16.6856)","(1899, 2656)","[20  6 21 22 24 22 27 26 25 26 23 24 22 23 21 22 21 21 20 20 19 20 18 19
 17 18 16 17 15 15 14 14 13 13 12 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 12 11 13 12 14 15 13 14 17 18 21 17 35 28 46 42 47 47 46 47
 41 45 37 38 33 35 29 31 25 27 21 21 19 20 18 19 16 17 14 15 12 13 11 11
 10 10  9  9  9  9  9  9]"
2024-09-02 21:11:21.673379,"(71.69, 15.8001)","(1806, 2665)","[20 11 21 22 24 22 27 26 24 26 24 24 23 23 20 22 18 18 17 17 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 14 10 15 14 15 15 11 11 10 11
 10 10 10 10 12 11 13 12 19 15 26 22 28 27 35 30 48 42 57 54 58 58 54 56
 48 51 43 46 39 42 33 36 25 30 23 24 20 21 17 19 15 16 14 15 13 13 12 12
 11 11 10 10  9 10  9  9]"
2024-09-02 21:11:35.224419,"(61.12, 15.4174)","(1712, 2670)","[20 19 21 22 23 22 26 25 23 25 23 22 22 23 20 21 17 17 17 17 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 14 14 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 29 25 35 32 45 40 56 51 63 60 63 63 59 62
 53 56 48 50 44 46 37 40 30 34 25 27 22 24 19 21 16 17 14 15 12 13 11 11
 10 10  9  9  9  9  9  9]"
2024-09-02 21:11:49.284026,"(50.4, 15.5746)","(1617, 2668)","[20 19 21 22 24 22 26 26 24 25 24 23 23 23 21 22 18 18 18 18 14 16 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 14 17 16 13 17 22 15 27 25 37 32 50 44 58 55 62 60 62 62 58 61
 51 55 46 48 42 44 36 39 28 33 25 27 22 24 19 21 17 18 14 15 12 13 10 11
  9 10  9  9  9  9  9  9]"
2024-09-02 21:12:02.848440,"(40.23, 16.2562)","(1529, 2663)","[20 17 21 22 23 22 27 26 24 26 23 23 22 22 21 22 19 19 18 18 16 17 14 15
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 12 12 16 17 12 22 20 24 23 36 30 51 44 57 55 59 58 58 58 52 56
 45 47 43 44 40 41 34 37 26 31 23 25 20 22 17 19 14 16 12 13 11 12 11 11
 11 11 11 11 11 11 10 10]"
2024-09-02 21:12:16.398716,"(30.0, 18.0)","(1439, 2643)","[20  9 21 22 20 20 19 20 21 19 22 22 22 22 21 21 20 21 19 20 18 19 18 18
 17 18 16 17 14 15 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 27 20 40 34 47 44 50 49 51 51 49 50
 46 48 43 44 38 41 32 35 27 30 22 23 19 21 17 18 14 15 12 13 11 12  9 10
  9  9  9  9  9  9  9  9]"
2024-09-02 21:12:29.747697,"(21.45, 16.6856)","(1362, 2655)","[20  9 21 22 21 21 24 23 23 24 23 23 22 22 22 22 22 22 22 22 22 22 22 22
 21 21 20 20 18 19 16 17 15 16 13 14 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 13 14 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 31 23 46 40 52 51 52 53 50 51 47 48
 43 45 41 42 37 39 30 33 23 27 21 22 18 20 16 17 14 14 12 13 10 11  9 10
  8  9  8  8  9  9  9  9]"
2024-09-02 21:12:43.305561,"(11.69, 15.8)","(1277, 2663)","[20 16 21 22 25 23 27 27 25 27 24 25 24 24 23 24 23 23 22 22 21 21 20 21
 19 20 18 19 17 18 16 16 14 15 13 14 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 18 12 20 21 25 21 33 29 49 43 54 54 53 54 49 51 45 47
 42 42 40 41 36 38 30 33 24 28 22 23 20 21 19 19 17 18 16 16 14 15 13 13
 11 12 10 11 10 10  9  9]"
2024-09-02 21:12:56.864312,"(1.12, 15.4173)","(1160, 2667)","[19 10 21 22 27 24 28 28 26 27 26 26 25 25 23 24 21 21 20 21 18 19 16 17
 15 15 12 13 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 14 14 11 11 10 11
  9  9  9  9 12 11 18 12 22 22 28 24 33 30 50 43 55 55 54 55 49 51 45 47
 42 43 39 40 35 38 31 33 25 28 23 24 20 22 18 19 16 17 14 15 12 13 11 12
 10 11 10 10  9 10  9  9]"
2024-09-02 21:13:11.433066,"(-9.6, 15.5746)","(1076, 2666)","[19  5 21 22 26 23 28 27 26 27 25 25 25 25 23 24 21 21 20 20 18 19 17 17
 15 16 14 14 12 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 25 19 30 27 47 40 52 52 49 51 46 48 43 44
 40 41 38 39 34 36 29 32 23 27 21 22 19 20 18 19 16 17 14 15 13 14 13 13
 12 13 12 12 12 12 11 12]"
2024-09-02 21:13:24.995141,"(-19.77, 16.2562)","(954, 2658)","[19  6 21 22 22 21 26 25 25 26 24 24 23 23 23 23 23 23 22 22 22 22 21 22
 21 21 20 20 19 19 18 18 16 17 15 16 12 14 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 23 16 40 33 46 45 46 46 44 45 41 42
 40 40 38 39 34 36 28 31 22 26 20 21 18 19 16 17 14 15 12 13 11 11 10 10
  9 10  9  9  9  9  9  9]"
2024-09-02 21:13:38.554463,"(-30.0, 18.0)","(819, 2635)","[19 12 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 14 13
 16 16 16 16 14 15 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 19 16 35 28 43 41 44 44 43 44 40 42
 35 38 32 33 29 30 25 27 18 22 16 17 14 15 12 13 11 12 10 11  9 10  9  9
  9  9  9  9  9  9  9  9]"
2024-09-02 21:13:51.913020,"(-38.55, 16.6856)","(701, 2649)","[19  3 21 21 20 20 21 20 22 21 23 23 22 23 22 22 22 22 22 22 21 21 20 21
 19 20 18 19 16 17 14 15 13 14 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 12 11 13 12 14 15 13 14 28 20 45 38 54 52 55 55 52 53 46 49
 43 44 39 41 34 37 29 32 23 27 21 22 18 19 16 17 14 15 12 13 10 11  9  9
  8  9  8  8  9  9  9  9]"
2024-09-02 21:14:05.469300,"(-48.31, 15.8)","(562, 2657)","[19  6 21 21 21 21 25 24 24 25 23 24 23 23 23 23 24 24 23 23 23 23 22 23
 21 22 20 21 19 20 18 19 16 17 14 15 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 22 22 33 27 47 41 56 54 57 57 53 55 47 50
 43 45 39 41 33 36 29 31 23 27 20 22 17 19 15 16 13 14 12 12 11 11 10 11
 10 10 10 10 10 10  9  9]"
2024-09-02 21:14:19.029039,"(-58.88, 15.4174)","(413, 2662)","[20 19 21 21 24 22 27 26 25 27 24 24 23 23 22 22 21 21 20 20 19 19 18 19
 17 18 15 16 14 15 13 14 11 12 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 16 12 20 20 23 22 32 27 47 40 55 53 56 56 53 55 46 50
 39 41 35 37 32 33 28 30 23 26 21 22 19 20 16 17 14 15 12 13 10 11 10 10
 10 10 10 10  9 10  9  9]"
2024-09-02 21:14:33.610000,"(-69.6, 15.5747)","(263, 2660)","[19 18 21 21 24 22 27 26 25 26 24 24 23 23 22 22 21 22 21 21 20 21 19 20
 18 19 17 18 15 16 14 15 12 13 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 20 15 24 21 31 27 45 39 54 52 55 55 52 53 46 49
 40 42 37 38 34 35 30 32 23 28 21 22 19 20 16 17 14 15 12 13 11 11 10 10
  9  9  9  9  9  9  9  9]"
2024-09-02 21:14:47.173743,"(-79.77, 16.2562)","(127, 2652)","[19  6 21 21 21 20 24 23 25 25 24 25 23 24 23 23 23 23 23 23 22 23 22 22
 21 22 20 21 19 20 16 18 13 15 11 12 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 14 14 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 25 20 41 34 49 47 51 51 48 50 43 46
 39 40 38 39 36 37 32 34 28 30 22 23 20 21 17 18 14 15 13 13 11 12 10 11
  9 10  9  9  9  9  9  9]"
2024-09-02 21:15:00.736299,"(-90, 18.0)","(3, 2632)","[19 13 21 21 20 20 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 14 14
 14 14 14 14 13 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 15 15 14 14 12 11 13 12 14 15 13 14 12 13 24 18 35 31 39 38 37 38 38 37
 36 38 36 35 37 37 35 37 29 33 23 26 19 20 16 17 14 15 12 13 11 12 10 11
  9 10  9  9 15 12 21 19]"
2024-09-02 21:15:36.713361,"(81.45, -21.6856)","(1898, -21.6856)","[19 12 21 21 20 20 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 13 10
 23 16 33 29 34 34 39 37 41 42 39 41 35 37 27 30 24 25 21 22 17 17 15 16
 12 14 10 11 12 11 13 12 14 15 13 14 25 18 30 29 30 31 28 29 25 27 23 24
 22 23 20 21 21 21 21 21 23 21 27 26 25 26 22 24 17 21 17 17 16 17 16 16
 15 15 14 14 12 13 10 11]"
2024-09-02 21:15:50.777386,"(71.69, -20.8001)","(1804, 3053)","[19 12 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 24 18 29 27 33 31 37 36 37 38 36 37 32 34 27 30 22 24 16 21 15 16
 14 14 12 13 12 12 13 12 14 15 21 16 30 26 33 32 37 35 37 38 37 37 35 36
 30 32 27 28 25 26 24 24 25 24 25 25 25 25 26 26 24 26 19 20 16 18 14 15
 13 13 12 12 11 12 11 11]"
2024-09-02 21:16:04.328454,"(61.12, -20.4174)","(1710, 3048)","[19 11 20 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 15 12 22 18 30 26 31 31 29 30 28 29 27 27 25 26 22 23
 19 20 14 14 14 14 14 14 20 15 29 23 34 32 33 34 34 32 39 37 42 41 43 43
 40 42 36 39 33 35 28 31 24 27 21 23 19 20 18 18 18 18 18 18 18 18 17 17
 15 16 13 14 11 12 10 11]"
2024-09-02 21:16:18.903068,"(50.4, -20.5746)","(1616, 3051)","[19  7 20 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 16 10 22 18 29 27 29 30 26 28 26 26
 26 26 26 26 25 26 23 24 21 22 19 20 14 19 14 14 20 14 24 21 25 25 24 25
 24 23 27 25 29 28 28 29 27 28 25 26 19 23 25 19 34 31 35 35 33 34 28 31
 20 24 18 19 15 16 13 14]"
2024-09-02 21:16:32.459120,"(40.23, -21.2562)","(1528, 3058)","[19 12 20 21 20 20 20 20 20 19 22 22 21 22 18 19 17 17 16 16 14 15 14 13
 14 14 13 14 11 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 15  9 23 18 31 28 35 34 35 35 32 34 29 30 32 31 32 33 30 31 28 29 25 26
 24 24 23 23 29 26 28 28 26 27 25 25 19 20 18 19 16 17 14 15 13 14 11 12
 10 10  9 10  9  9  9  9]"
2024-09-02 21:16:46.015348,"(30.0, -23.0)","(1438, 3075)","[19 10 20 21 21 21 24 24 23 24 22 22 21 22 18 19 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 16 16 15 16 12 15 13 12 14 15 13 14 18 18 18 17 24 20 29 27 33 31 37 36
 37 38 36 37 33 34 32 32 31 31 30 30 29 29 25 27 20 24 20 20 19 20 17 18
 15 16 13 14 12 13 11 11]"
2024-09-02 21:16:59.369033,"(21.45, -21.6856)","(1361, 3062)","[19 11 20 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 13  9 20 16 22 21 23 22
 25 24 25 26 24 25 23 24 23 23 22 22 21 22 14 20 23 14 31 28 34 33 36 35
 37 37 37 37 39 38 41 40 39 40 35 37 35 34 38 37 37 38 35 36 26 33 25 26
 23 24 22 22 21 21 24 20]"
2024-09-02 21:17:12.927114,"(11.69, -20.8)","(1279, 3055)","[19 15 20 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 12 10 19 15 23 22 23 23 23 22
 26 24 30 29 37 34 43 41 45 45 42 44 38 40 38 37 42 40 41 42 41 41 40 40
 37 38 36 37 38 37 36 37 33 34 27 27 34 33 35 35 33 35 28 28 27 28 25 26
 22 23 20 21 18 19 18 18]"
2024-09-02 21:17:26.487580,"(1.12, -20.417299999999997)","(1187, 3050)","[19  8 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 12 11 13 12 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 12 10 15 14 14 15 17 15 17 17
 16 17 31 21 40 36 42 39 48 47 48 49 42 45 39 41 36 38 32 34 28 29 22 26
 21 21 19 20 23 19 27 26 26 28 35 28 44 40 45 45 42 44 35 39 32 33 25 30
 25 25 24 24 24 24 24 24]"
2024-09-02 21:17:41.055969,"(-9.6, -20.5746)","(1076, 3052)","[26 26 27 27 24 25 20 22 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 15 10 19 18 18 19 12 17 12 12 11 11 10 10 13 10 18 16 23 20 29 26 30 30
 31 29 44 36 53 49 56 55 57 57 56 56 52 54 47 49 43 45 40 41 37 39 34 35
 28 32 26 27 23 24 21 21 21 21 30 26 33 31 35 34 36 36 33 35 30 31 24 28
 24 24 23 24 22 23 20 21]"
2024-09-02 21:17:55.122527,"(-19.77, -21.2562)","(954, 3056)","[19 10 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 11 10
 19 15 22 22 21 22 18 20 16 17 11 11 10 10 16 10 26 22 29 29 27 28 25 26
 22 23 27 23 33 30 32 32 30 31 30 30 29 30 28 29 25 26 19 19 19 19 19 19
 17 18 15 16 14 15 13 14 23 13 30 28 31 31 30 30 30 30 26 29 18 24 17 18
 16 17 14 15 12 13 10 11]"
2024-09-02 21:18:08.679403,"(-30.0, -23.0)","(821, 3072)","[19  7 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 20 18 22 21 21 22 19 21 17 18 16 17 11 15
 11 11 11 11 11 11 11 11 11 11 17 14 26 22 31 29 32 32 30 31 25 28 19 22
 14 17 13 14 11 12  9 10]"
2024-09-02 21:18:22.039333,"(-38.55, -21.6856)","(702, 3057)","[19 10 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 14 14
 14 14 14 14 13 13 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 13 13 20 17 24 23 32 26 36 34 35 36
 30 33 25 27 20 22 20 20 21 21 22 22 28 25 32 31 31 32 26 29 18 23 17 17
 15 16 13 14 11 12 10 10]"
2024-09-02 21:18:36.094562,"(-48.31, -20.8)","(564, 3051)","[19 12 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 14 13 31 23 39 37 41 41 39 40 35 36
 32 33 30 31 27 29 24 25 18 22 17 17 15 16 15 15 13 14 11 12 10 10  8  9
  8  8  8  8  9  9  9  9]"
2024-09-02 21:18:49.647614,"(-58.88, -20.4174)","(414, 3048)","[19 10 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 23 17 34 29 38 37 39 39 37 38 32 35
 28 30 23 26 16 21 21 16 28 25 31 30 31 31 28 30 23 25 18 19 16 17 13 14
 11 12 10 10  9 10  9  9]"
2024-09-02 21:19:03.207468,"(-69.6, -20.5747)","(263, 3048)","[19  7 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 14 13 15 15 15 15
 15 15  9  9 18 15 27 24 29 29 27 28 26 27 23 25 19 21 13 13 12 13 11 12
 10 11 10 10  9 10  9  9]"
2024-09-02 21:19:16.772074,"(-79.77, -21.2562)","(128, 3054)","[19 11 21 21 20 20 20 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 10 10 14 14 17 15 24 21 27 27 27 27 25 26 20 23 17 19 12 12 10 11  9  9
  7  8  8  7  9  9  9  9]"
2024-09-02 21:19:52.541996,"(90, 21.0)","(1984, 21.0)","[19 13 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 21 10 35 28 44 40 44 45
 41 44 35 38 29 32 23 26 16 21 15 16 14 15 12 13 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-09-02 21:20:06.191487,"(82.75, 19.6573)","(1908, 2602)","[19  8 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 15 11 27 21 39 33 45 42 44 45
 40 43 33 37 28 30 25 26 22 23 17 17 15 16 12 13 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-09-02 21:20:19.541632,"(74.58, 18.672)","(1830, 2611)","[19  5 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 18 11 28 22 39 34 43 42 42 43
 38 40 34 35 30 32 26 28 23 25 17 17 16 17 15 15 13 14 11 12  9 10  8  8
  7  7  8  7  9  9  9  9]"
2024-09-02 21:20:32.898199,"(65.71, 18.1024)","(1749, 2616)","[19  9 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 23 10 39 33 45 43 44 45
 39 43 33 35 29 31 24 26 21 23 16 17 14 15 13 14 11 12 10 11  9  9  8  8
  8  8  8  8  9  9  9  9]"
2024-09-02 21:20:47.265183,"(56.5, 17.988)","(1668, 2619)","[19  9 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 23 10 39 32 45 43 44 45
 38 42 32 35 28 30 23 25 16 21 14 16 12 13 11 12 11 12 10 11  8  9  8  8
  8  8  8  8  9  9  9  9]"
2024-09-02 21:21:00.610950,"(47.41, 18.3375)","(1589, 2615)","[19 11 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 22 10 38 31 44 42 43 44
 39 41 34 36 27 30 22 25 16 20 15 16 14 14 12 13 11 12 10 11  8  9  8  8
  7  7  8  7  9  9  9  9]"
2024-09-02 21:21:13.972695,"(38.86, 19.1254)","(1516, 2607)","[19 12 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 25 10 42 34 48 45 47 48
 43 46 38 41 32 35 26 29 22 24 18 18 16 17 14 15 12 13 11 11 10 10  8  9
  7  8  8  7  9  9  9  9]"
2024-09-02 21:21:28.344932,"(30.0, 21.0)","(1438, 2587)","[19  9 21 21 20 20 20 20 21 20 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 21 10 36 28 43 40 42 43
 37 41 32 34 27 29 22 24 16 21 14 15 12 13 11 11 11 12 10 11  8  9  8  8
  7  8  8  8  9  9  9  9]"
2024-09-02 21:21:41.489738,"(22.75, 19.6573)","(1372, 2598)","[19  7 21 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 13 13 23 18 31 27 39 35 44 42 43 44
 38 42 32 34 27 29 23 25 17 21 16 16 14 15 13 14 12 13 11 11  9 10  8  8
  7  7  8  7  9  9  9  9]"
2024-09-02 21:21:54.640451,"(14.58, 18.672)","(1296, 2608)","[19  8 20 21 20 20 19 20 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 13 13 25 19 33 31 36 35 38 37 38 38
 35 37 32 34 27 29 22 24 16 20 16 16 14 15 13 14 11 12 10 11  9  9  8  8
  7  8  8  7  9  9  9  9]"
2024-09-02 21:22:07.987132,"(5.71, 18.1024)","(1240, 2612)","[19  6 20 21 19 20 19 19 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 13 13 23 18 31 28 38 35 40 39 37 39
 33 35 28 30 24 26 16 22 15 16 13 14 11 12 11 11 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
